medicineId,name,manufacturer,brand,category,stock,price,isDiscontinued,requiresPrescription,expiryDate
6a651337e75d7a30ba685958,Adiflam Plus Suspension,Leben Life Sciences Pvt Ltd,,Pain Relief,10,30.25,False,False,2027-05-15 09:33:06.186
6a651337e75d7a30ba685975,Adine-Plus Tablet,Dr. Johns Laboratories Pvt Ltd,,Pain Relief,69,96.2,False,True,2028-04-03 03:12:39.435
6a651337e75d7a30ba685b95,Adiwill Tablet,Adisys Healthcare,,Diabetes,20,55.0,False,True,2026-10-24 08:51:50.573
6a651337e75d7a30ba6859a0,Admol 1g Tablet SR,Kepler Health Care,,Pain Relief,72,50.0,False,False,2027-02-24 23:59:42.697
6a651337e75d7a30ba685a18,Admol 250 DT Tablet,Kepler Health Care,,Pain Relief,89,25.0,False,False,2027-11-18 22:28:48.073
6a651337e75d7a30ba6859d7,Admol 650 Tablet DT,Kepler Health Care,,Pain Relief,54,22.85,False,False,2028-02-13 09:17:49.150
6a651337e75d7a30ba685941,Admol 650mg Tablet,Ethicare Pharma,,Pain Relief,117,22.85,False,False,2028-01-25 00:34:04.980
6a651337e75d7a30ba6859d5,Admol Drop,Kepler Health Care,,Pain Relief,5,60.14,False,False,2028-01-06 21:23:02.666
6a651337e75d7a30ba685997,Admol Junior 125mg Tablet,Ethicare Pharma,,Pain Relief,129,19.25,False,False,2027-05-18 20:41:59.442
6a651337e75d7a30ba6859cb,Adol 200mg Tablet,Legend Advanced Biomedicinals,,Pain Relief,11,42.43,False,False,2028-04-19 19:35:45.370
6a651337e75d7a30ba685b31,Adoloc 20mg Capsule,Adoc Pharma,,Gastro & Digestion,1,35.0,False,False,2027-08-26 20:53:23.081
6a651337e75d7a30ba685aaf,Adorcal-CC Tablet,Cheminnova Life Sciences,,Vitamins & Supplements,7,240.0,False,False,2027-07-27 15:18:38.692
6a651337e75d7a30ba685a80,Adox Tablet,Thrift Pharmaceuticals,,Antibiotic,36,180.0,False,True,2027-12-10 20:58:22.975
6a651337e75d7a30ba685a4d,Adoxa LB Tablet,Aethicz Biolife,,Antibiotic,122,97.0,False,True,2028-02-12 10:47:32.303
6a651337e75d7a30ba685967,Adoxy LB Capsule,Atopic Laboratories,,Antibiotic,140,62.0,False,True,2027-02-27 02:47:16.888
6a651337e75d7a30ba685b39,Adplatt 75mg Tablet,Strides shasun Ltd,,Heart & Blood Pressure,84,46.33,False,True,2027-10-27 22:52:00.666
6a651337e75d7a30ba685b36,Adron 4 Tablet MD,Advance Revive,,Gastro & Digestion,134,46.0,False,True,2027-05-14 01:16:49.692
6a651337e75d7a30ba685b67,Adron-Kid Oral Solution,Advance Revive,,Gastro & Digestion,55,33.0,False,True,2027-09-19 02:58:17.465
6a651337e75d7a30ba685a6f,Adrovit Z Syrup,Adley Formulations,,Vitamins & Supplements,73,34.15,False,False,2027-08-12 12:58:37.698
6a651337e75d7a30ba6858c9,Adtrol XT Tablet,Wanbury Ltd,,Vitamins & Supplements,53,302.7,False,False,2027-05-04 18:59:17.545
6a651337e75d7a30ba6858cc,Advanced LCF Kid Expectorant,Lupin Ltd,,"Cough, Cold & Respiratory",51,51.7,False,False,2027-02-04 18:01:10.192
6a651337e75d7a30ba68593d,Advastat 10 Tablet,Fusion Healthcare Pvt Ltd,,Heart & Blood Pressure,23,139.0,False,True,2027-10-06 12:09:02.493
6a651337e75d7a30ba685a00,Advastat 20 Tablet,Fusion Healthcare Pvt Ltd,,Heart & Blood Pressure,52,252.0,False,True,2027-04-30 04:12:33.105
6a651337e75d7a30ba685969,Advastat CV 10 Capsule,Fusion Healthcare Pvt Ltd,,Heart & Blood Pressure,58,191.0,False,True,2027-04-30 13:11:31.570
6a651337e75d7a30ba685999,Advastat Gold 75mg/10mg/75mg Capsule,Fusion Healthcare Pvt Ltd,,Pain Relief,134,204.0,False,False,2028-03-09 09:52:35.817
6a651337e75d7a30ba685881,Advent 228.5mg Dry Syrup,Cipla Ltd,,Antibiotic,28,67.2,False,True,2027-12-09 17:25:08.113
6a651337e75d7a30ba68588b,Advent 625 Tablet,Cipla Ltd,,Antibiotic,89,223.44,False,True,2026-12-16 15:41:17.340
6a651337e75d7a30ba6858d4,Advent 91.4mg Drops Tangy Orange,Cipla Ltd,,Antibiotic,25,105.8,False,True,2028-03-25 19:56:26.933
6a651337e75d7a30ba685877,Advent Forte 457mg Syrup Tangy Orange,Cipla Ltd,,Antibiotic,101,193.74,False,True,2028-01-20 12:11:29.694
6a651337e75d7a30ba685a7f,Advog M 0.2 Plus Tablet,Eris Lifesciences Ltd,,Diabetes,133,97.92,False,True,2027-08-19 00:23:55.510
6a651337e75d7a30ba685a30,Advog M 0.2 Tablet SR,Eris Lifesciences Ltd,,Diabetes,37,97.92,False,True,2027-03-09 23:24:55.669
6a651337e75d7a30ba6859c8,Advog M 0.3 Plus Tablet,Eris Lifesciences Ltd,,Diabetes,8,125.51,False,True,2027-08-30 09:54:22.623
6a651337e75d7a30ba685a73,Advog M 0.3 Tablet SR,Eris Lifesciences Ltd,,Diabetes,149,114.1,False,True,2027-12-21 11:02:55.765
6a651337e75d7a30ba685ba0,Adwiron Injection,Saksham Pharmaceuticals India Ltd,,Vitamins & Supplements,127,279.9,False,False,2027-07-30 21:27:01.249
6a651337e75d7a30ba685a59,Adyom 40mg Tablet,Hauz Pharma Pvt Ltd,,Gastro & Digestion,57,80.0,False,False,2028-04-13 06:27:40.064
6a651337e75d7a30ba685b84,Adzobact 2% Ointment,ADZO Lifesciences Pvt Ltd,,Skin Care,7,160.0,False,True,2027-12-16 02:27:03.665
6a651337e75d7a30ba685b90,Adzocal Tablet,ADZO Lifesciences Pvt Ltd,,Vitamins & Supplements,25,65.0,False,False,2027-07-14 19:46:18.564
6a651337e75d7a30ba685b56,Adzovit 12 Combipack Injection,ADZO Lifesciences Pvt Ltd,,Vitamins & Supplements,17,28.0,False,False,2027-01-03 12:48:06.283
6a651337e75d7a30ba685a65,Aedit EP Soap,Remember India Medicos,,Skin Care,20,81.0,False,False,2027-11-04 13:07:50.963
6a651337e75d7a30ba68599e,Aeknil Injection,Therapeutic Pharmaceuticals,,Pain Relief,129,22.4,False,False,2026-12-30 17:14:12.724
6a651337e75d7a30ba6858c5,Aerocort Forte Rotacap,Cipla Ltd,,"Cough, Cold & Respiratory",124,95.16,False,False,2026-11-29 23:41:09.634
6a651337e75d7a30ba685857,Aerocort Inhaler,Cipla Ltd,,"Cough, Cold & Respiratory",75,273.77,False,False,2027-02-28 22:57:31.552
6a651337e75d7a30ba6858b6,Aerodil SF Expectorant,Zydus Cadila,,"Cough, Cold & Respiratory",45,118.5,False,False,2028-01-01 08:21:31.315
6a651337e75d7a30ba68591f,Aerodil-LS Expectorant,German Remedies,,"Cough, Cold & Respiratory",50,114.9,False,False,2027-10-30 17:56:56.095
6a651337e75d7a30ba685b50,Aerodol 4mg Injection,Aerochem Neutron,,Gastro & Digestion,113,21.0,False,True,2027-08-26 09:38:00.801
6a651337e75d7a30ba685b35,Aerotide 200 mcg/100 mcg Inhaler,Sun Pharmaceutical Industries Ltd,,"Cough, Cold & Respiratory",71,59.2,False,False,2027-07-21 06:36:47.437
6a651337e75d7a30ba685aed,Aerotide Forte 400mcg/200mcg Diskette,Sun Pharmaceutical Industries Ltd,,"Cough, Cold & Respiratory",16,14.57,False,False,2028-01-24 20:42:33.974
6a651337e75d7a30ba685b0a,Aerotide Inhaler,Sun Pharmaceutical Industries Ltd,,"Cough, Cold & Respiratory",98,11.12,False,False,2027-03-07 10:35:02.055
6a651337e75d7a30ba685af6,Aerozest 0.31mg Respules (2.5 ml each),Macleods Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",116,14.09,False,False,2027-02-10 03:47:08.848
6a651337e75d7a30ba685b0f,Aerozest 100mcg Rotacap,Macleods Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",58,32.0,False,False,2027-08-21 16:13:31.799
6a651337e75d7a30ba685a32,Aerozest 50mcg Inhaler,Macleods Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",76,82.9,False,False,2027-12-22 12:00:14.308
6a651337e75d7a30ba685bb4,Afcorbate S 100mg Injection,Amplec Healthcare Pvt. Ltd.,,Vitamins & Supplements,6,252.0,False,False,2027-03-19 03:27:49.483
6a651337e75d7a30ba685a75,Afdiloc 300mg Tablet,Anglo-French Drugs & Industries Ltd,,Gastro & Digestion,106,2.81,False,False,2027-08-25 15:06:21.296
6a651337e75d7a30ba685b9e,Afdiloc Injection,Anglo-French Drugs & Industries Ltd,,Gastro & Digestion,119,2.36,False,False,2027-09-10 18:34:34.645
6a651337e75d7a30ba685bb2,Afdipovidone N Ointment,Anglo-French Drugs & Industries Ltd,,Skin Care,45,12.5,False,False,2027-02-07 22:05:12.415
6a651337e75d7a30ba6859e6,Afineday Tablet,Indchemie Health Specialities Pvt Ltd,,Allergy,143,213.0,False,True,2027-12-24 09:26:28.711
6a651337e75d7a30ba6859ed,Afix 200mg Tablet,Alpic Biotech Ltd,,Antibiotic,90,129.5,False,True,2027-04-11 15:34:00.791
6a651337e75d7a30ba685925,Afoglip M  1000 Tablet ER,Torrent Pharmaceuticals Ltd,,Diabetes,24,267.35,False,True,2027-03-24 05:01:42.805
6a651337e75d7a30ba6858e4,Afoglip M  500 Tablet ER,Torrent Pharmaceuticals Ltd,,Diabetes,57,255.8,False,True,2027-08-14 06:30:56.427
6a651337e75d7a30ba685b11,Afon 4mg Tablet MD,Genesis Biotech Inc,,Gastro & Digestion,9,39.0,False,True,2028-02-17 00:36:04.913
6a651337e75d7a30ba685b74,Aftron S 100 Injection,Astraea Life Sciences Pvt Ltd,,Vitamins & Supplements,99,250.0,False,False,2026-11-10 23:10:21.827
6a651337e75d7a30ba685afe,Ag-Bact Ointment,Algen Healthcare Limited,,Skin Care,147,92.5,False,True,2028-04-20 02:20:33.879
6a651337e75d7a30ba685b89,Agedox 100mg Injection,Agex Laboratories Pvt Ltd,,Antibiotic,50,516.0,False,True,2027-04-03 20:40:22.063
6a651337e75d7a30ba685aa4,Agelite-LS Syrup,Rekin Pharma Pvt. Ltd.,,"Cough, Cold & Respiratory",123,94.9,False,False,2027-05-20 23:34:55.273
6a651337e75d7a30ba685aa7,Agile 50 mg/500 mg Tablet,Ind Swift Laboratories Ltd,,Pain Relief,91,14.78,False,True,2028-04-06 15:37:33.533
6a651337e75d7a30ba685a69,Agivog M 0.3 Tablet SR,Jubilant Life Sciences,,Diabetes,101,105.77,False,True,2027-05-30 04:31:59.367
6a651337e75d7a30ba68592f,Agmacet 10mg Tablet,Amore Health Essentials Pvt Ltd,,Allergy,103,16.0,False,False,2027-01-22 12:51:36.881
6a651337e75d7a30ba685962,Agmamol 500mg Tablet,Amore Health Essentials Pvt Ltd,,Pain Relief,146,14.0,False,False,2027-02-23 08:24:39.850
6a651337e75d7a30ba685ba6,Agradine 5% Lotion,Agrawal Drugs Pvt. Ltd.,,Skin Care,19,42.0,False,False,2028-01-09 22:29:31.336
6a651337e75d7a30ba685b82,Agradine 5% Ointment,Agrawal Drugs Pvt. Ltd.,,Skin Care,65,195.0,False,False,2027-11-16 11:12:51.979
6a651337e75d7a30ba685ba1,Agradine Scrub,Agrawal Drugs Pvt. Ltd.,,Skin Care,80,350.0,False,False,2027-10-17 07:37:29.016
6a651337e75d7a30ba685bb7,Aiken 100mg Injection,Afive Pharma,,Vitamins & Supplements,53,250.0,False,False,2027-07-25 07:03:19.628
6a651337e75d7a30ba685875,Air-M Tablet,Systopic Laboratories Pvt Ltd,,Allergy,63,69.0,False,True,2027-07-05 19:58:20.591
6a651337e75d7a30ba6859fc,Airflow HD Tablet,Diicor Healthcare,,Allergy,9,229.0,False,True,2027-10-17 10:36:26.490
6a651337e75d7a30ba685a86,Airise 60k Softgel Capsule,Ai Health Care LLP,,Vitamins & Supplements,116,124.0,False,False,2026-11-26 06:54:45.769
6a651337e75d7a30ba685b26,Airomol PD 2 mg/50 mg Liquid,Zydus Cadila,,"Cough, Cold & Respiratory",14,17.4,False,False,2027-03-24 16:43:44.489
6a651337e75d7a30ba685a68,Airwin-LB Respules (2ml Each),Ultimate Healthcare,,"Cough, Cold & Respiratory",41,176.0,False,False,2027-08-17 04:09:04.601
6a651337e75d7a30ba6858fa,Akair LC Tablet,J B Chemicals and Pharmaceuticals Ltd,,Allergy,11,160.0,False,False,2026-10-24 10:55:35.218
6a651337e75d7a30ba685b2c,Akcip TZ 500 mg/600 mg Tablet,Scott Edil Pharmacia Ltd,,Antibiotic,49,72.17,False,True,2027-09-15 17:41:25.867
6a651337e75d7a30ba685996,Akem Tablet DT,Medoz Pharmaceutical Pvt. Ltd,,Antibiotic,126,64.9,False,True,2027-06-24 10:01:18.689
6a651337e75d7a30ba685aab,Akfer-XT Tablet,Akiez Healthcare,,Vitamins & Supplements,122,135.0,False,False,2027-12-14 03:31:30.798
6a651337e75d7a30ba6858d0,Akilos-P Tablet,Unison Pharmaceuticals Pvt Ltd,,Pain Relief,38,22.7,False,True,2026-12-28 22:58:48.723
6a651337e75d7a30ba6858f3,Akilos-SP Tablet,Unison Pharmaceuticals Pvt Ltd,,Pain Relief,136,43.3,False,True,2027-06-11 09:27:03.199
6a651337e75d7a30ba685981,Akme CT 10 Tablet,Akme Biotec,,Allergy,51,16.5,False,False,2026-11-13 13:52:19.237
6a651337e75d7a30ba685a0d,Akme Clobetacon-GM Skin Cream,Akme Biotec,,Skin Care,124,72.5,False,False,2027-03-31 15:15:18.333
6a651337e75d7a30ba685a16,Akroz Tablet,Akesiss Pharma Pvt Ltd,,Heart & Blood Pressure,124,82.0,False,True,2027-04-21 17:32:10.195
6a651337e75d7a30ba685ad3,Aktilor 5mg Tablet,Aktis Pharma India Pvt Ltd,,Allergy,70,70.0,False,False,2027-12-08 20:43:54.151
6a651337e75d7a30ba685baa,Aktirose 20mg Injection,Aktimas Bio Pharmaceuticals Pvt Ltd,,Vitamins & Supplements,6,222.0,False,False,2027-04-08 23:44:33.444
6a651337e75d7a30ba685972,Alakast FA 10mg/120mg/200mg Tablet,Avel Life Sciences,,Allergy,134,279.0,False,True,2027-03-31 23:50:42.733
6a651337e75d7a30ba68590e,Alaspan AG Syrup,Fulford India Ltd,,Allergy,122,134.0,False,False,2027-07-20 15:08:22.662
6a651337e75d7a30ba68586b,Alaspan AM Tablet,Bayer Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",55,98.8,False,False,2027-12-12 18:56:25.905
6a651337e75d7a30ba685a27,Alastin AG Syrup,Leeford Healthcare Ltd,,Allergy,87,100.0,False,False,2026-10-28 17:11:24.573
6a651337e75d7a30ba6859b1,Albical Plus Tablet,Albinis Biotech Pvt Ltd,,Vitamins & Supplements,77,220.0,False,False,2027-06-28 06:32:27.243
6a651337e75d7a30ba685b3e,Albidox LB 100mg Capsule,Albia Biocare,,Antibiotic,147,140.0,False,True,2026-12-14 11:38:02.221
6a651337e75d7a30ba685aee,Albodyne M Ointment,Albia Biocare,,Antibiotic,118,70.0,False,True,2027-02-10 03:59:11.672
6a651337e75d7a30ba685bb1,Albofer 100mg Injection,Albia Biocare,,Vitamins & Supplements,18,255.0,False,False,2027-03-17 04:19:37.321
6a651337e75d7a30ba685a3f,Albutamol Plus Syrup,Centaur Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",101,65.39,False,False,2028-03-25 11:40:33.426
6a651337e75d7a30ba685938,Albutamol Plus Tablet,Centaur Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",137,46.16,False,False,2027-01-04 07:02:33.268
6a651337e75d7a30ba68591b,Albutamol Syrup,Centaur Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",63,65.4,False,False,2026-10-24 10:59:36.898
6a651337e75d7a30ba685ad6,Albuvit-Fe Tablet,Cellic Healthcare Pvt Ltd,,Vitamins & Supplements,95,105.0,False,False,2028-02-12 13:21:00.630
6a651337e75d7a30ba685af8,Alcadin 2% Gargle,Ajanta Pharma Ltd,,Skin Care,39,155.0,False,False,2028-03-22 06:56:26.954
6a651337e75d7a30ba6858e0,Alcet 5mg Tablet,Prism Life Sciences Ltd,,Allergy,27,91.0,False,False,2027-06-07 00:15:26.877
6a651337e75d7a30ba685995,Alcet 5mg/5ml Syrup,Acron Pharmaceuticals,,Allergy,98,14.87,False,False,2027-11-08 20:10:28.821
6a651337e75d7a30ba685b5f,Alcibard Forte Tablet,B M Medico Pvt Ltd,,Vitamins & Supplements,35,29.0,False,False,2028-03-12 04:59:44.599
6a651337e75d7a30ba685b42,Alcid 20mg Capsule,Algen Healthcare Limited,,Gastro & Digestion,145,24.5,False,False,2027-09-23 01:35:23.575
6a651337e75d7a30ba6859eb,Alciflox 250mg Tablet,Alkem Laboratories Ltd,,Antibiotic,130,23.28,False,True,2028-01-17 22:25:00.207
6a651337e75d7a30ba6858b9,Alciflox 500mg Tablet,Alkem Laboratories Ltd,,Antibiotic,128,45.29,False,True,2027-02-19 06:17:54.404
6a651337e75d7a30ba68593c,Alciflox D Eye/Ear Drops,Alkem Laboratories Ltd,,Antibiotic,48,45.0,False,True,2028-02-04 07:58:20.710
6a651337e75d7a30ba685a6a,Alcin TZ 500mg/600mg Tablet,Anvik Biotech,,Antibiotic,50,75.0,False,True,2028-01-18 06:48:21.190
6a651337e75d7a30ba685abc,Alcipro 1000mg Tablet,Alkem Laboratories Ltd,,Antibiotic,61,75.0,False,True,2027-08-21 20:15:28.706
6a651337e75d7a30ba685a1a,Alcipro 250mg Tablet,Alkem Laboratories Ltd,,Antibiotic,7,23.28,False,True,2027-12-02 15:13:18.604
6a651337e75d7a30ba685a35,Alcipro 2mg Infusion,Alkem Laboratories Ltd,,Antibiotic,9,17.14,False,True,2028-04-02 16:08:05.537
6a651337e75d7a30ba685b59,Alcipro 750mg Tablet,Alkem Laboratories Ltd,,Antibiotic,147,96.68,False,True,2026-12-22 07:44:30.213
6a651337e75d7a30ba685ac8,Alcold Plus Tablet,Legend Pharma Technologies,,Allergy,60,25.0,False,False,2027-03-23 18:18:31.861
6a651337e75d7a30ba685a03,Alcure FM 10mg/120mg Tablet,Wafture Healthcare Pvt Ltd,,Allergy,22,122.9,False,True,2027-12-19 01:50:02.212
6a651337e75d7a30ba685aa9,Aldase OD 100 mg/30 mg Tablet,Lincoln Pharmaceuticals Ltd,,Pain Relief,46,144.9,False,True,2026-11-25 15:05:47.814
6a651337e75d7a30ba6859f7,Aldase-D 50mg/10mg Tablet,Lincoln Pharmaceuticals Ltd,,Pain Relief,136,86.9,False,True,2027-06-27 03:18:31.563
6a651337e75d7a30ba68599f,Alday AM Tablet SR,S H Pharmaceuticals Ltd,,Allergy,58,60.6,False,False,2026-11-29 03:42:03.007
6a651337e75d7a30ba6859a6,Alday Duo 5mg/10mg Tablet,S H Pharmaceuticals Ltd,,Allergy,10,72.5,False,False,2027-02-21 22:21:44.456
6a651337e75d7a30ba685945,Alday Kid 5mg/5ml Syrup,S H Pharmaceuticals Ltd,,Allergy,145,55.0,False,False,2027-10-20 06:56:35.907
6a651337e75d7a30ba68596f,Alday Kid Syrup,S H Pharmaceuticals Ltd,,Allergy,116,72.0,False,False,2027-06-18 06:39:18.973
6a651337e75d7a30ba6859ef,Alde 5mg Tablet,Cubit Healthcare,,Allergy,147,59.75,False,False,2027-01-24 09:07:48.879
6a651337e75d7a30ba685b66,Aldezol 200mg Tablet,Albert David Ltd,,Antibiotic,102,14.93,False,True,2027-08-05 00:45:51.989
6a651337e75d7a30ba685a70,Aldezol 400mg Tablet,Albert David Ltd,,Antibiotic,12,9.45,False,True,2027-07-23 00:54:44.637
6a651337e75d7a30ba685aaa,Aldezol DF 400mg/500mg Tablet,Albert David Ltd,,Antibiotic,97,22.94,False,True,2027-01-07 09:36:32.854
6a651337e75d7a30ba685ae3,Aldezol DF Syrup,Albert David Ltd,,Antibiotic,45,11.94,False,True,2027-05-13 08:23:50.554
6a651337e75d7a30ba685bab,Aldezole 500mg Infusion,Alde Medi Impex Ltd,,Antibiotic,17,13.11,False,True,2027-03-06 05:02:48.004
6a651337e75d7a30ba685840,Aldigesic P 100mg/325mg Tablet,Alkem Laboratories Ltd,,Pain Relief,33,110.0,False,True,2028-01-25 11:24:05.972
6a651337e75d7a30ba685845,Aldigesic-SP Tablet,Alkem Laboratories Ltd,,Pain Relief,110,120.0,False,True,2027-04-06 15:06:12.426
6a651337e75d7a30ba685b87,Aldine 10% Ointment,Alpic Biotech Ltd,,Skin Care,116,89.0,False,False,2028-03-01 11:02:39.776
6a651337e75d7a30ba68598f,Aldo TL 40 mg/5 mg Tablet,Shine Pharmaceuticals Ltd,,Heart & Blood Pressure,145,89.5,False,True,2027-08-11 20:22:04.721
6a651337e75d7a30ba6859ff,Aldol Tablet,Altar Healthcare Pvt Ltd,,Pain Relief,129,14.0,False,True,2028-01-08 02:33:35.117
6a651337e75d7a30ba685ab7,Aldon 2mg Oral Drops,Alde Medi Impex Ltd,,Gastro & Digestion,32,35.0,False,True,2027-08-20 16:39:04.689
6a651337e75d7a30ba685b54,Aldoxyl LB 100mg Tablet,Cista Medicorp,,Antibiotic,27,77.0,False,True,2028-04-20 10:01:07.439
6a651337e75d7a30ba685a49,Alencef 200mg Tablet DT,Alencure Biotech Pvt Ltd,,Antibiotic,49,89.0,False,True,2027-03-20 03:43:55.419
6a651337e75d7a30ba685976,Alenix 10mg Tablet,Canixa Life Sciences Pvt,,Allergy,129,66.0,False,False,2027-04-27 12:22:57.982
6a651337e75d7a30ba68593e,Alenix 5 Tablet,Canixa Life Sciences Pvt,,Allergy,9,48.0,False,False,2027-01-09 13:10:01.007
6a651337e75d7a30ba6859d8,Alenix-M Tablet,Canixa Life Sciences Pvt,,Allergy,88,114.0,False,False,2027-03-19 10:30:41.781
6a651337e75d7a30ba685a53,Alentra 40mg Tablet,Aurum Life Science Pvt Ltd,,Gastro & Digestion,10,72.45,False,False,2027-07-26 01:59:21.407
6a651337e75d7a30ba68597e,Alerab-DSR Capsule,Alester Pharma Pvt Ltd,,Gastro & Digestion,110,85.0,False,False,2027-10-21 09:20:29.578
6a651337e75d7a30ba685940,Alerfix Tablet,Eris Lifesciences Ltd,,Allergy,24,52.27,False,False,2026-11-28 14:24:47.339
6a651337e75d7a30ba68587c,Alerfix Total Tablet SR,Eris Lifesciences Ltd,,"Cough, Cold & Respiratory",91,262.02,False,False,2027-05-14 03:37:31.780
6a651337e75d7a30ba685954,Alerfri SF 650 mg/60 mg/2.5 mg Tablet,Navil Laboratories Pvt Ltd,,Pain Relief,110,59.25,False,False,2026-10-28 22:04:20.207
6a651337e75d7a30ba6859b8,Alergard-M Tablet,Biomax Biotechnics Pvt Ltd,,Allergy,143,147.62,False,True,2026-11-05 21:42:44.027
6a651337e75d7a30ba685952,Alergin 10mg Tablet,Cipla Ltd,,Allergy,84,19.7,False,False,2027-04-06 22:04:11.872
6a651337e75d7a30ba685953,Alergin Cold Total Tablet,Cipla Ltd,,Pain Relief,131,51.5,False,False,2027-05-15 04:19:28.642
6a651337e75d7a30ba68590d,Alerid Cold Tablet,Cipla Ltd,,Allergy,58,65.5,False,False,2027-06-05 21:48:14.999
6a651337e75d7a30ba68585b,Alerid Syrup,Cipla Ltd,,Allergy,68,21.84,False,False,2027-06-30 15:03:54.303
6a651337e75d7a30ba68585c,Alerid Tablet,Cipla Ltd,,Allergy,73,20.48,False,False,2027-05-15 09:39:08.437
6a651337e75d7a30ba685862,Alerid-D Tablet,Cipla Ltd,,Allergy,138,57.97,False,False,2027-07-21 11:52:33.083
6a651337e75d7a30ba6859e9,Alerta D Tablet,Gary Pharmaceuticals Pvt Ltd,,Allergy,129,36.0,False,False,2026-11-08 03:13:42.804
6a651337e75d7a30ba6859d4,Alertac 10mg Tablet,Seagull Pharmaceutical Pvt Ltd,,Allergy,13,9.7,False,False,2028-01-09 16:46:58.974
6a651337e75d7a30ba68593f,Aleva 5mg Tablet,Aronex Life Sciences Pvt Ltd,,Allergy,126,29.0,False,False,2028-04-05 12:47:52.826
6a651337e75d7a30ba685848,Alex Cough Lozenges Lemon Ginger,Glenmark Pharmaceuticals Ltd,,"Cough, Cold & Respiratory",95,108.0,False,False,2027-04-26 05:35:04.013
6a651337e75d7a30ba6858bc,Alex Cough Lozenges Sugar Free,Glenmark Pharmaceuticals Ltd,,"Cough, Cold & Respiratory",115,111.0,False,False,2028-03-30 15:17:11.942
6a651337e75d7a30ba6859e8,Alexcet 10mg Tablet,Glenmark Pharmaceuticals Ltd,,Allergy,132,18.53,False,False,2027-10-27 18:43:24.657
6a651337e75d7a30ba6859aa,Alexofer-XT Tablet,Druto Laboratories,,Vitamins & Supplements,34,120.0,False,False,2027-12-28 08:51:52.378
6a651337e75d7a30ba685a5f,Alexza Tablet,Sulzderma Pharmaceuticals Pvt Ltd,,Allergy,116,68.0,False,False,2027-03-25 07:10:25.700
6a651337e75d7a30ba685b51,Alfadox 100mg Capsule,Betamax Remedies,,Antibiotic,113,35.0,False,True,2027-03-04 19:03:04.378
6a651337e75d7a30ba685a67,Alfapsin D 50mg/50000IU Tablet,Hetero Drugs Ltd,,Pain Relief,116,52.21,False,True,2027-07-25 03:05:22.192
6a651337e75d7a30ba685b88,Alferon XT 20mg Injection,Alarius Healthcare,,Vitamins & Supplements,72,205.0,False,False,2026-12-09 08:03:29.451
6a651337e75d7a30ba685a5d,Alfexo M 10mg/120mg Tablet,Ernst Pharmacia,,Allergy,56,125.0,False,True,2027-12-04 14:55:31.456
6a651337e75d7a30ba685b77,Alfolic 5mg Tablet,Altak Pharmaceuticals Pvt Ltd,,Vitamins & Supplements,118,12.9,False,False,2027-07-17 21:50:12.295
6a651337e75d7a30ba6858ab,Algesia CR 200mg/20mg Capsule,Macleods Pharmaceuticals Pvt Ltd,,Pain Relief,145,121.0,False,True,2027-07-30 19:39:51.774
6a651337e75d7a30ba68597f,Algina 650 Tablet,Geno Pharmaceuticals Ltd,,Pain Relief,41,11.25,False,False,2027-11-01 04:40:20.475
6a651337e75d7a30ba685a56,Algirest M Syrup,Mac Millon Pharmaceuticals Pvt Ltd,,Allergy,62,108.0,False,True,2028-01-08 22:08:20.158
6a651337e75d7a30ba685a62,Algo 10mg Tablet,Rapross Pharmaceuticals Pvt Ltd,,Allergy,122,29.79,False,False,2027-04-04 05:42:45.220
6a651337e75d7a30ba685a64,Ali M 500mg Tablet,Mefro Pharmaceuticals Pvt Ltd,,Diabetes,146,10.5,False,True,2027-05-19 22:01:41.850
6a651337e75d7a30ba685930,Alides 5mg Tablet,Leeford Healthcare Ltd,,Allergy,88,65.0,False,False,2028-01-03 22:34:34.468
6a651337e75d7a30ba685a01,Alidox LB 100mg Tablet,Allien Pharmaceuticals,,Antibiotic,12,110.0,False,True,2026-11-09 19:17:18.307
6a651337e75d7a30ba685a39,Alifix CV 200mg/125mg Tablet,Alisier Drugs Pvt Ltd,,Antibiotic,28,260.0,False,True,2027-04-06 22:52:10.938
6a651337e75d7a30ba685a72,Alispan 10mg Tablet,Fulford India Ltd,,Allergy,13,117.0,False,False,2027-05-29 05:36:05.906
6a651337e75d7a30ba685a4c,Alkali-P Tablet,Entrust Healthcare Pvt Ltd,,Gastro & Digestion,57,80.0,False,False,2027-08-07 08:11:45.268
6a651337e75d7a30ba685917,Alkem Cold 5 mg/500 mg/5 mg Tablet,Alkem Laboratories Ltd,,Allergy,142,28.0,False,False,2028-02-03 17:10:12.077
6a651337e75d7a30ba68595d,Alkem Cold Suspension,Alkem Laboratories Ltd,,Allergy,8,53.0,False,False,2027-10-21 01:21:00.528
6a651337e75d7a30ba685904,Alkof LS Syrup,Alkem Laboratories Ltd,,Allergy,31,99.0,False,False,2027-06-21 11:59:11.430
